segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
-26.11271,-14.47091,-6.559075,-12.91937,-22.17326,6.456871,18.08902,-14.59833,-62.56322,-12.49131,-6.070261,-58.95286,36.36985,-21.8699,-53.46417,-6.421107,-5.546812,-5.0632,0.6280609,-12.61813,-40.71171,-27.38208,-27.56307,-61.45594,-91.88464,-20.67714,-26.9283,-21.50633,-55.29667,-10.93241,-20.88629,-31.42508,-5.454836,-8.225258,-40.44751,-30.28305,-0.3403119,-22.21825,-7.079296,11.96704,-97.1143,2.457905,-68.49236,12.32018,-5.31194,-25.04493,-21.79883,14.21285,-2.692999,-64.69705,-15.80733,-17.8801,29.38246,-61.95203,-46.20068,-3.628629,23.23434,1.81217,-3.688835,3.057401,-11.04979,-4.840396,-21.19073,52.91218,TASK4T2
-12.05036,-0.1162219,12.25568,-1.885309,-12.98047,9.431174,17.01556,-7.894603,-59.89515,-2.705112,13.70169,-50.74436,41.9253,-18.49573,-39.70381,12.43645,10.6028,13.57078,7.6123,-2.08621,-40.11496,-10.0984,-9.453001,6.408512,-71.40745,-0.8037675,-9.38853,-22.61674,-47.01658,-1.346485,1.965948,-9.323365,9.765225,5.616435,-15.73446,-12.3132,2.215521,-6.928865,-0.7603899,18.98636,-117.1548,3.128135,-77.25341,32.01658,-6.55451,-14.54225,-17.73775,14.31994,-2.786852,-52.1516,-8.525686,-10.04862,42.89843,-54.19419,-48.71277,6.226708,18.43947,5.244489,4.041674,1.46109,-3.399743,1.868092,-9.444808,63.3326,TASK4T2
-12.09904,-9.557441,14.19432,-4.367504,-16.46112,5.541709,17.36053,-15.16934,-68.65989,-10.43361,7.392361,-53.05266,45.59333,-22.39946,-49.09724,-5.45332,-0.2117895,1.618233,3.161258,-5.920189,-45.08143,-34.56105,-26.26153,-40.60929,-81.50977,-26.18112,-28.38264,-24.41306,-66.06966,-25.95779,-27.17615,-36.29783,-14.0859,-13.623,-25.54918,-26.53994,-2.545796,-12.0808,-12.48008,26.99482,-110.2113,3.256318,-86.15677,42.77504,-21.74174,-20.41811,-24.12777,-2.713343,-18.38492,-65.8401,-23.60942,-25.99375,28.16743,-84.32848,-48.89979,-21.8956,0.432451,-8.540484,-10.34799,-12.50576,-17.68763,-12.81476,-24.53195,47.36391,TASK4T2
-58.95781,-32.64981,-10.2333,-23.08106,-33.08937,1.170307,10.97417,-37.35072,-85.57669,-28.70598,-21.1075,-69.95005,36.25279,-34.8156,-64.98939,-19.44635,-28.49532,-26.2424,-10.14579,-16.67257,-51.09857,-39.75746,-40.86585,-52.78917,-99.30109,-38.98433,-42.54324,-33.26873,-66.05302,-33.22791,-21.25253,-44.78547,-23.67949,-21.29236,-32.96697,-32.82145,-7.152265,-19.12543,-27.67506,13.76051,-121.1991,16.6796,-93.54385,28.29923,-22.22197,-17.45837,-21.59611,10.16152,-8.461935,-55.79975,-9.245191,-13.67316,45.2821,-71.02815,-42.77433,4.14815,20.51344,5.162106,14.6127,9.825694,-1.578355,-4.866342,-9.201145,53.90201,TASK4T2
-6.548725,-10.73143,12.07212,-7.184599,-9.962103,20.48023,22.72843,-12.49011,-62.77555,-7.508512,12.08595,-44.2622,63.83326,-15.13841,-43.37696,7.022865,4.176425,-2.144131,21.08986,8.254312,-31.88474,-44.68824,-34.00444,-49.35434,-97.05598,-24.89047,-29.82387,-23.18532,-50.43163,-15.75559,-22.75185,-32.23125,-12.78581,-6.402493,-13.72861,-26.71575,1.238914,-14.91684,-9.459768,19.81991,-115.1548,13.69291,-100.2306,34.27722,-6.279941,-15.35285,-16.56823,2.803912,-0.5122376,-35.56998,-9.605744,-15.81657,40.38692,-67.44559,-54.93509,-6.76823,5.124093,-1.804308,17.52582,-6.751954,-22.51029,-18.30253,-19.31064,27.12625,TASK4T2
-52.45562,-7.528168,10.51641,-4.558383,-12.87398,24.39911,19.67311,-25.91077,-59.61961,-6.942719,3.450676,-48.0098,54.06224,-13.08173,-47.66825,0.240404,3.219922,0.8530199,17.12971,-1.341198,-41.79123,-29.9984,-13.38824,-17.35122,-64.59585,-19.56367,-14.44629,-7.507826,-28.52362,-26.35052,-12.92468,-18.77818,5.408574,3.329299,5.441152,-16.24194,6.732333,-0.1960033,-6.513616,28.08624,-127.6993,15.00147,-104.5474,45.89725,-17.12797,-19.09739,-29.29348,6.581913,-7.001073,-46.79115,-13.64474,-26.94026,37.68676,-67.30849,-60.63784,-16.34597,-0.1996008,-3.316995,6.596138,-7.102349,-16.00266,-13.4134,-16.15305,47.08102,TASK4T2
-0.3776128,-1.576642,26.13602,1.413046,-8.335216,21.72529,20.87877,-10.32566,-61.1189,-5.002513,7.606625,-42.30956,54.74435,-32.32613,-46.47112,-2.106187,-8.737448,-5.818258,6.713263,-2.093567,-55.29961,-43.94866,-24.45918,-31.24484,-91.25983,-23.95516,-27.44621,-18.04966,-46.46408,-17.62936,-8.339671,-32.7403,-12.09495,-8.77857,1.297186,-20.64286,-5.62505,-2.448357,-16.58993,20.97463,-119.2112,22.36957,-107.6414,49.93164,-18.2391,-13.15501,-24.52989,4.478197,-2.092753,-40.22451,-10.64457,-13.7716,32.79683,-62.27708,-49.19664,-3.596872,11.17194,1.775923,10.02279,10.29597,2.993681,-0.5613255,-1.197074,70.91399,TASK4T2
-26.95472,-20.3327,10.73592,-7.810727,-16.29375,20.80344,24.37671,-15.98358,-69.31135,-16.08026,-12.09704,-48.42933,48.83875,-28.87684,-50.7975,-7.934619,-8.508991,-20.83142,0.9509023,-16.18219,-41.96077,-39.03601,-23.32099,-28.57038,-91.48987,-31.74795,-31.02345,-14.51422,-79.72022,-38.44903,-17.81487,-38.62799,-16.33924,-15.22652,0.7860572,-24.90984,-4.300183,0.4500337,-13.00879,24.37227,-114.2588,19.08554,-106.9193,12.70054,-27.14054,-20.06124,-34.32296,-7.42535,-14.4398,-46.19292,-26.02027,-43.56834,24.96711,-79.55746,-61.01298,-19.63352,-8.115568,-15.98619,6.063727,-14.8437,-31.39254,-27.59987,-16.71592,23.01876,TASK4T2
-33.62621,-13.42863,8.24683,-9.58569,-14.11632,21.40464,27.51855,-17.73071,-64.05428,-13.34251,-2.480947,-39.36483,62.73027,-21.82505,-40.87263,-13.64529,-7.755139,-24.88443,12.88967,11.32511,-33.65198,-43.12295,-25.61672,-36.58721,-65.80518,-32.70318,-27.24364,-19.05678,-23.42031,-22.59664,-13.49609,-33.25006,-11.71365,-5.80083,8.681551,-25.85203,0.6753728,-19.01311,-16.30686,19.56131,-122.8348,28.48563,-96.10693,42.55006,-19.62964,-12.84621,-29.74698,3.316998,-8.164828,-39.08559,-15.92313,-23.78936,31.65349,-57.43364,-58.49904,-11.69242,-3.598896,-9.533998,9.37461,-17.71457,-27.97837,-24.28587,-19.29761,34.72925,TASK4T2
-31.20212,-9.724858,11.02275,-3.069571,-9.941082,32.66649,25.45994,-21.23071,-68.265,-13.48339,2.247327,-43.70667,58.5889,-22.57632,-59.15232,-24.51783,-14.55833,-21.09541,10.58921,-2.343149,-40.31297,-35.15456,-18.04415,-24.7343,-73.54118,-26.58879,-24.74427,-6.603624,-18.84306,-29.20421,-12.81505,-34.07693,-7.390617,-4.574116,12.9535,-26.77289,-2.031401,4.656533,-24.16531,24.44722,-122.5814,9.813374,-109.8977,30.78082,-24.50739,-21.80496,-43.34004,-3.663156,-10.93156,-37.4721,-19.08609,-37.39396,28.96114,-51.88341,-69.38408,-12.26451,-13.55726,-14.45919,2.00357,-22.29456,-32.0627,-31.81096,-21.86077,15.86119,TASK4T2
-20.02292,-6.256328,16.56256,-4.485898,-12.60602,22.9686,24.59997,-12.24365,-58.35643,-9.058965,-12.4591,-32.66001,50.84062,-33.46512,-49.03832,-26.76242,-11.35695,-19.20597,7.37965,-19.38728,-45.99428,-48.58791,-20.00361,-23.1869,-86.91173,-31.13821,-23.27428,-3.613722,-33.20253,-35.15195,-24.12464,-27.17946,-5.220933,-4.070701,19.95086,-19.94419,0.1240517,4.280353,-12.87402,12.33142,-113.0193,12.36485,-90.1184,22.06618,-18.67612,-30.87358,-38.95841,0.3561818,-8.822094,-38.44479,-23.73205,-44.57608,13.9052,-50.84073,-74.64214,-14.72135,-16.35851,-13.54818,6.642806,-13.66801,-40.47232,-19.06976,-11.7637,49.22898,TASK4T2
-17.60207,-4.071644,29.94997,6.697466,-4.631052,25.99255,46.16135,0.1772514,-49.90532,-1.700807,-1.73651,-27.34735,50.74233,-26.24263,-23.62958,-14.8423,10.11706,-14.84559,18.91123,10.65221,-22.19751,-27.76982,-1.268886,7.509396,-49.8903,-9.520906,-8.130028,-1.73474,-43.14613,-5.178563,8.358383,-15.35666,9.035972,11.00248,30.17372,-10.564,13.45577,11.10343,0.5998828,30.56707,-84.08849,32.49629,-72.90128,25.706,-2.594652,-5.406215,-15.69484,27.71344,19.93039,-22.11038,-4.451441,-17.63429,34.23565,-27.63242,-48.49765,26.4588,24.11132,12.02312,20.44042,1.053268,7.913359,13.22094,7.000515,72.52621,TASK4T2
-5.851773,6.673543,33.40547,9.308184,1.401739,31.05633,44.35431,1.229254,-47.87532,0.6187991,-0.07955179,-28.01268,49.40319,-28.60303,-37.06953,-25.45618,0.3591447,-22.99544,6.380015,-3.1033,-26.67869,-17.31434,-1.164897,-13.48575,-53.16827,-15.1666,-14.34383,2.14143,-18.48533,-23.84572,-10.46495,-25.42511,1.072858,2.935821,27.0156,-22.47475,-1.375779,-4.865393,-23.43309,11.25474,-103.0456,5.745966,-78.04223,27.10246,-24.38349,-22.83744,-56.44138,-8.146134,-15.42088,-47.3447,-28.52976,-49.10373,9.499271,-46.38773,-70.05612,-27.52232,-23.6158,-23.76414,-13.63983,-39.09513,-62.5332,-48.6368,-24.73531,-2.996589,TASK4T2
-29.26237,-1.695444,23.46595,2.766901,-8.129426,23.83234,34.61757,-8.592517,-56.27323,-6.605009,-2.113602,-25.88692,50.16165,-30.34196,-40.43475,-41.51632,1.262287,-24.05267,17.2229,0.2973431,-24.96439,-30.64093,-14.58488,-16.18828,-62.49525,-20.29806,-16.55353,1.979284,-16.61605,-24.67635,-1.956613,-22.21713,2.71415,4.025758,25.93458,-23.48869,4.132153,-4.031467,-7.385371,19.36439,-93.87775,16.14738,-59.88255,-8.92717,-17.65037,-22.25356,-41.66102,14.21659,-6.203864,-31.51009,-16.77404,-43.37497,20.75256,-27.87475,-60.3945,11.68565,-3.81103,-4.607343,17.42147,-26.60704,-32.62191,-11.2674,-8.872766,39.97398,TASK4T2
-14.31368,-6.386908,22.01909,6.171875,-4.558456,25.25484,45.38314,-2.995148,-51.87456,-3.384732,-2.738094,-20.14188,57.59637,-20.09753,-23.00697,-38.45192,4.315419,-13.72631,31.76382,7.5941,-1.498646,-15.59147,5.900173,18.44362,-43.42805,-15.02569,-7.622956,3.113877,-17.56149,-19.49412,-9.2307,-13.67291,10.2467,15.39358,34.55867,-7.55959,22.70588,6.440248,-20.5071,28.95548,-91.99739,16.87036,-58.6369,25.25113,-6.186389,-16.41727,-22.81591,22.75923,12.13412,-19.01085,-2.823058,-19.99524,36.61441,-6.722184,-50.46319,30.4215,11.73502,14.61581,29.57956,-5.761571,-6.542053,8.899106,9.39245,75.09017,TASK4T2
1.087127,12.7495,50.58144,15.03103,4.132159,23.92822,59.45081,8.054932,-34.43924,8.3426,6.216697,-18.91432,46.80285,-22.65056,-19.07672,-32.19176,19.73689,-6.490988,28.37836,13.25558,-4.213117,-31.73601,-7.488276,-9.818452,-51.22504,-4.629637,-4.602471,6.075264,-6.799248,-11.85345,-12.33653,-7.841162,17.65916,23.40293,39.94279,-9.997316,11.31932,4.915865,-5.961039,18.39055,-68.34126,15.69462,-46.14993,26.06058,15.62187,-13.05379,-8.397466,41.36065,30.6835,-11.46572,7.65738,-17.12826,40.40963,5.415067,-47.72474,44.28661,27.67741,28.05328,33.19787,-8.516109,2.261483,22.86083,12.50727,69.89468,TASK4T2
-11.6886,24.6014,65.78802,35.89529,23.12984,44.44204,69.7696,22.34612,-15.08239,28.88398,22.13902,4.014995,56.56823,-13.13492,7.833016,-16.10775,47.95855,12.27431,50.60962,28.62779,13.09476,7.912416,22.8404,18.7522,-33.73645,13.89433,13.81606,32.71095,-8.731569,7.880603,25.00984,5.504141,29.22606,33.86376,55.02367,0.4539106,26.28059,15.2215,0.3639245,25.8759,-61.58286,20.03026,-24.40873,0.04945676,0.2371612,-13.3158,-28.97137,31.6232,13.74927,-24.61449,-0.4280215,-30.59689,24.16035,-4.395035,-50.53279,27.13737,9.358549,12.58344,21.11713,-16.29865,-30.36448,-2.447458,0.7459972,41.96493,TASK4T2
2.645057,21.06107,53.07948,19.17268,8.68295,27.43394,54.65399,12.04593,-28.37041,14.25082,11.19826,-10.60899,52.1599,-20.9912,-8.105023,-30.86275,35.19106,-2.615624,42.40817,19.9688,13.75242,-8.258673,6.14093,9.912921,-32.97482,0.5034663,-1.383018,11.75258,-21.22253,-14.5716,4.05712,-4.011585,19.64217,19.5734,42.56738,-10.82813,11.59655,-16.71614,2.607191,27.73683,-65.53548,18.68467,-32.25204,8.729968,8.644793,-1.945217,-21.05889,43.56585,23.7839,-4.082606,12.96907,-7.097184,43.23054,11.47983,-17.29445,51.32,30.80954,36.06302,46.88842,0.05086235,8.033237,30.9012,29.68194,90.07316,TASK4T2
-5.117739,5.215659,52.13781,20.36212,7.439419,28.01687,59.78225,14.97611,-26.03104,12.94957,17.89521,-8.793076,57.84135,-7.044166,11.45652,-30.82834,38.36871,9.72432,61.21763,28.70269,30.13274,-7.677523,1.36033,11.25996,-36.70883,2.045971,-3.803739,3.918973,-9.021271,-8.948555,3.975374,-3.955503,16.63326,27.66419,38.91784,-3.389548,40.82121,1.872178,-10.3882,33.07837,-57.17762,29.20357,-25.31926,12.37803,12.99632,-12.87755,-4.65801,38.47867,24.60392,-5.474823,16.86659,-12.73833,52.28572,22.0234,-34.0696,51.73816,35.2344,38.26993,58.02799,-8.535336,11.0786,27.77836,17.61238,73.16627,TASK4T2
31.88954,36.13941,38.24386,57.32019,42.84303,70.14046,3.258946,-13.48495,5.730337,29.29884,7.120946,38.02624,32.90797,38.44979,51.84836,103.3218,6.45883,4.389984,-3.146931,13.07542,-19.03569,13.39981,47.13932,33.23192,8.774562,37.50793,30.30378,38.97589,18.43189,10.94301,20.88329,-3.109948,0.4978183,7.974178,31.96841,26.25857,24.45892,0.533943,-4.46036,-15.3193,-25.15322,2.98938,-40.51499,-21.14043,-31.18027,6.053656,21.97968,3.966018,-9.653126,71.05321,3.234609,-6.214087,-6.351084,-45.99772,44.5211,17.35775,14.5558,17.9122,15.33628,9.842867,56.1231,15.53084,57.87792,17.09769,TASK4T0
7.911828,11.40769,11.69216,28.65518,19.41568,40.5455,-15.40989,-31.98707,-13.43578,8.880168,-7.865767,18.22438,11.65728,23.69587,36.20378,88.35139,-9.414648,-8.441452,-19.27246,-0.3831251,-26.80821,7.541868,33.40835,9.815055,-1.465107,19.05322,15.69864,28.6371,7.550642,-1.806341,4.45653,1.109931,-6.483837,-1.269826,21.21682,27.12605,37.18739,31.92723,8.202775,-5.424599,-22.82346,15.49827,-37.33004,-51.89397,-28.4368,3.218893,21.97808,5.654499,-12.41646,74.21954,-1.493791,-10.54441,-7.960118,-51.85416,44.43007,10.71872,19.09476,13.34453,8.908513,-8.774759,52.78222,13.50012,53.72532,12.86315,TASK4T0
-1.241411,12.22513,5.240704,15.42146,4.681931,32.61436,-19.35826,-30.53517,-12.66876,7.681446,-21.04293,14.61248,8.11118,18.49846,35.74833,82.9277,-15.01328,-9.191366,-25.05043,1.525496,-36.53571,-6.931454,23.62178,-5.253368,1.079972,25.1959,7.39834,14.36289,5.343798,-4.537875,11.33169,-2.192263,-25.01575,-6.252349,11.15199,9.76026,8.976724,6.303023,-14.03551,-19.64803,-51.41529,1.923905,-21.58978,-3.290874,-40.1824,4.899719,11.24042,-12.74735,-21.80272,65.78117,-7.02118,-17.38123,-11.66695,-38.41619,59.09005,-9.598478,5.446636,8.885519,23.54257,13.79905,32.5307,10.3152,67.05969,4.597805,TASK4T0
5.059778,10.84531,5.985994,18.55199,14.56689,42.78492,-24.83105,-25.90335,-19.25501,3.732256,-8.243197,19.6384,10.67718,16.13749,47.13867,83.86695,-9.38786,-5.844678,-17.08879,3.228609,-29.50735,4.345047,31.58905,1.846086,3.792367,20.66529,8.445116,21.83753,2.721622,-3.814734,4.392619,-2.551678,-28.40395,-6.765176,25.74615,11.25094,27.90582,19.07923,18.99514,-6.800185,-20.60284,11.39083,11.67879,-29.71703,-9.847459,21.16934,38.32961,13.34125,-6.000462,86.67954,8.471427,-3.807071,5.645732,-39.65738,71.20185,34.22293,31.24558,20.5046,24.67427,17.85993,59.51121,26.9308,66.41518,24.08193,TASK4T0
8.156024,3.973628,9.003726,16.77275,8.559346,39.65031,-15.3563,-34.37308,-21.65835,6.745244,-20.82442,19.55588,10.44383,11.23449,46.62482,82.15817,-7.432045,-17.28108,-21.03081,-6.950372,-38.72246,4.341559,28.90248,4.264858,5.660504,25.8529,12.04403,22.83982,1.537509,-5.256016,15.96926,-2.556756,-26.41181,-8.837925,13.70824,3.676525,16.64362,14.16786,-14.30709,-12.26147,-29.70913,17.72052,-3.62681,-31.08261,-27.11634,7.799416,18.02594,-4.515119,-16.69658,72.84403,-6.877336,-12.92206,-10.37618,-55.44793,60.16703,6.403472,15.80016,2.772913,15.74114,18.8462,46.79432,2.670393,50.8715,-3.436646,TASK4T0
11.01388,5.41513,-5.955519,4.480787,-0.584537,30.62524,-25.23933,-27.29461,-16.78983,-2.691352,-31.37159,5.957209,0.6223342,3.550274,38.61855,71.7465,-20.65692,-21.46211,-33.07751,-5.325103,-43.36129,-25.61366,12.66241,-7.620011,-16.19841,11.24998,-8.102193,-0.5181061,-10.19559,-28.2664,-2.818068,-18.20786,-47.78572,-22.59178,-1.993378,-8.316519,-1.966452,-2.779154,-14.25536,-17.34764,-29.29373,4.379578,-1.872867,-37.1456,-26.15494,10.1261,14.37938,-6.851133,-23.36079,72.35675,-15.66598,-18.21802,-16.33057,-39.61134,63.5205,8.647882,19.54924,8.528568,17.14323,1.906841,50.9767,17.9976,57.91235,33.17274,TASK4T0
-5.940015,-12.99427,-14.31936,-3.628291,-6.835625,19.78621,-35.49918,-40.48451,-32.68142,-11.90688,-25.23285,5.543341,-11.51477,-10.71988,30.75559,63.14867,-26.10847,-27.19905,-38.65117,-17.73359,-62.1122,-26.95575,2.438921,-12.30948,-21.07235,0.382653,-17.3273,-4.691788,-16.08173,-30.75551,-20.13994,-23.0864,-62.40545,-35.07918,-10.97782,-15.57956,-0.3072814,-3.121702,-13.67655,-29.19636,-31.54961,2.285093,-5.48201,-10.98933,-26.71068,5.365798,15.47711,-8.4708,-26.74566,67.82738,-20.47903,-26.73467,-13.21068,-46.10108,66.49133,5.319774,19.19833,-6.717358,8.962306,8.585316,28.12968,4.77995,50.72717,11.85098,TASK4T0
-2.894677,-19.51602,-27.69524,-22.96036,-22.97972,10.43498,-36.57667,-41.46403,-40.5995,-25.54044,-45.87924,-5.746933,-25.24098,-17.03414,30.12824,45.78138,-36.57267,-29.26667,-49.621,-17.85525,-54.84503,-28.7254,-1.576518,-18.02489,-18.29559,-2.206007,-22.35987,-9.266951,-18.18521,-19.29253,-6.550665,-21.81327,-68.5303,-36.69069,-14.9936,-19.87616,-17.67705,-8.049831,18.08648,-25.33237,-32.56008,-25.80655,23.21599,-33.93451,-27.53958,5.256781,12.56173,-13.26127,-35.00586,66.89166,-23.7188,-25.67494,-13.37123,-38.81374,65.91167,7.459493,15.43989,-6.908486,14.58139,15.59386,26.28984,9.06245,43.06716,13.66407,TASK4T0
-39.96555,-3.075997,-10.67367,-9.624267,-14.63739,25.6285,-32.52227,-39.46641,-22.67477,-8.242565,-37.21365,6.690784,-10.66763,-8.065248,43.68569,59.89608,-17.14014,-20.13892,-28.91552,-3.336005,-48.82789,-37.58627,-3.577293,-44.15537,-15.01492,0.1329906,-14.17432,-1.427806,-31.07772,-30.54226,-4.474027,-17.56618,-56.19785,-27.8491,-0.4853088,-14.28046,7.807014,6.051206,-29.06677,-22.32304,-31.86177,-0.6612423,22.77436,-18.92699,-6.305409,16.22771,27.50383,-3.537857,-14.28878,75.41039,-7.87328,-9.369328,-1.119694,-28.60988,68.2609,25.88564,28.05866,10.5038,23.62041,29.0265,42.56963,23.48481,66.33426,41.69592,TASK4T0
46.20297,-17.86815,-17.39877,-9.618981,-9.232244,20.89461,-36.41878,-27.88207,-34.90549,-16.39917,-38.13517,0.2490696,-14.77609,-14.238,49.27411,52.01868,-30.4206,-26.30721,-41.58196,-15.42861,-55.72009,-32.46881,2.728783,2.47449,-17.70426,7.068663,-17.67571,-2.88415,-20.66196,-18.82861,-5.629959,-18.18649,-66.99187,-34.71428,-10.03414,-16.47817,-2.814595,4.714597,2.317747,-25.55292,-16.42724,4.460724,35.39112,-12.9293,-12.20284,5.758615,18.73867,-10.00722,-23.33853,73.64226,-19.13491,-26.36027,-8.67629,-44.54208,64.76585,7.509657,15.33717,-3.362287,13.68405,9.630749,27.38656,6.061216,49.93304,7.711987,TASK4T0
-19.4881,-13.44801,-20.25724,-16.73009,-15.17011,18.06297,-35.37297,-38.41464,-22.76655,-16.43726,-38.38668,7.432237,-20.78088,-23.69922,40.1057,48.52638,-27.1187,-27.2955,-39.05137,-11.95095,-58.169,-44.15187,-9.780137,-21.26483,-16.15035,-5.078783,-22.67194,-10.26415,-24.97913,-34.1206,-24.58474,-22.98113,-63.87937,-38.61636,-14.87704,-18.98663,-2.434014,-13.0653,-12.45013,-25.01563,-21.20528,-24.30223,35.64949,-8.550509,-17.65433,1.154267,5.364152,-11.63348,-32.46938,62.94385,-23.88102,-26.51143,-10.00976,-34.17967,57.91319,14.23272,17.41601,-3.77745,8.829705,13.54417,29.17083,12.27077,45.06264,31.81029,TASK4T0
-3.645499,-13.26537,-18.76062,-14.39295,-14.83714,18.47738,-35.53017,-34.57151,-24.60899,-19.14398,-38.72673,2.096889,-25.47191,-20.05418,35.51323,49.14696,-28.41162,-18.23361,-37.81974,-3.486531,-55.8299,-33.09398,-6.495601,-14.49006,-22.83263,-5.35525,-22.85969,-9.315507,-36.33022,-27.11094,-8.435592,-28.14202,-74.1265,-42.67073,-15.06022,-14.91413,-2.851142,-9.553443,-7.23161,-41.65485,-23.67171,-24.96218,18.35855,7.700272,-16.97419,10.28751,18.88366,-15.11366,-26.11039,65.61989,-24.29752,-19.68373,-3.58922,-15.377,63.4707,1.955606,13.74466,-5.025947,14.98463,23.47059,15.74626,10.76378,51.78656,31.30323,TASK4T0
-9.784949,-29.53463,-35.03856,-22.30533,-25.713,16.26017,-47.93381,-45.95234,-39.45781,-31.68241,-46.63633,-9.756089,-34.27129,-22.06184,41.01319,29.63299,-41.47635,-28.10879,-46.09707,-19.44724,-62.16097,-64.09011,-23.95925,-33.00571,-36.28751,-16.96856,-31.76797,-12.64369,-27.66622,-36.86451,-25.31748,-33.51069,-70.12949,-42.74662,-14.98283,-23.39845,-4.696968,2.830705,-10.4807,-34.16233,-26.81255,-29.68415,21.05028,-36.66887,-17.56535,0.7450756,9.059854,-19.09004,-35.06128,55.26134,-30.64105,-31.76864,-10.63641,-25.03694,52.30166,-2.92547,7.999804,-8.394675,13.85696,14.61645,6.553027,10.66845,41.83278,24.25546,TASK4T0
-4.120128,-17.85528,-14.5722,-10.32738,-9.435738,30.67797,-30.88399,-34.44462,-20.04316,-13.11543,-37.29736,10.52773,-16.53376,-2.547107,52.53535,49.10757,-20.04644,-11.04851,-21.56238,14.41468,-34.26353,-23.77514,9.695181,-6.834003,-3.973734,8.840549,-0.7941517,18.59451,-30.02687,-6.555304,-12.23966,-9.140775,-46.24261,-14.70815,13.24968,15.11186,24.57586,14.82437,11.64069,-4.756546,-3.593109,-9.935882,55.63782,19.40849,3.151039,18.11457,30.33244,3.41336,-12.46466,81.26601,0.8501897,-5.732924,19.06575,-1.827426,64.00935,26.25292,31.1737,21.01085,29.32107,29.03418,39.52021,35.69062,71.84704,45.77575,TASK4T0
12.55821,-0.9047135,-10.8233,5.1587,3.056455,33.50303,-36.18563,-20.64278,-11.91898,-8.963845,-29.45425,20.77567,-18.76417,-23.26668,44.31218,46.34633,-21.92046,-14.06324,-28.81628,-6.910817,-53.51876,-40.71958,-9.158506,-13.22711,-25.06988,-3.165344,-19.30048,-4.398828,-30.69233,-35.7232,-17.63279,-19.69691,-60.40887,-42.34777,-9.456345,-16.51613,4.854899,-10.76796,-20.99089,-49.99483,-42.26306,-37.02214,24.94193,18.30233,-21.09115,-12.4874,0.6362151,-23.87095,-37.73658,50.37061,-33.62212,-35.90141,-13.06477,-41.35816,25.32229,-26.91522,-10.22303,-16.55583,-1.910383,-3.967548,-7.417021,-12.02483,30.88832,-7.668597,TASK4T0
2.292578,-19.69196,-28.54587,-12.26152,-16.88594,23.97788,-52.30072,-44.35348,-22.83254,-23.67974,-38.92935,-4.347284,-32.80655,-22.86353,47.08846,34.20192,-32.19175,-20.92963,-26.89605,-5.122425,-48.28679,-44.82973,-11.23024,-11.77817,-22.41494,-2.613801,-14.3246,-2.181903,-32.80017,-14.8095,-13.84701,-26.56498,-56.38288,-30.57581,5.360627,-5.529435,19.73356,-1.846772,0.3791629,-25.59596,-6.589972,-21.49932,43.90665,-3.369051,-10.81585,1.222109,14.21537,-6.460155,-25.47027,63.20678,-22.43904,-22.48713,-2.070941,-18.44412,45.37748,-19.75675,12.38299,-1.860949,14.60714,17.92709,12.61966,10.113,44.1068,23.15026,TASK4T0
-19.23615,-25.4821,-29.56853,-3.671762,-6.703418,36.54555,-41.76938,-35.62385,-22.0269,-20.54432,-39.10257,4.050631,-24.03856,-11.131,44.20573,41.06168,-34.06273,-15.45126,-24.86589,1.011193,-46.46716,-26.14557,3.107807,-2.008938,-8.666804,1.205396,-9.228706,12.85986,-2.716004,-19.22249,-26.83934,-21.15768,-47.38074,-25.73231,9.340418,5.384099,19.74339,13.94825,0.09147288,-21.34438,-14.7354,-33.60932,21.86408,4.585548,-13.81196,13.73553,18.36907,-5.622301,-18.55821,64.36272,-13.91691,-12.16302,17.80559,23.3818,66.54575,-6.39175,29.27976,18.10969,39.63369,37.03545,29.43181,40.41967,80.37148,63.96211,TASK4T0
