segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,labels
0.24386,-2.949669,-0.7546402,-0.06117308,1.292577,-0.8407189,-2.314193,-2.366427,-3.527709,-1.003181,-1.457664,-2.164067,boundary
0.7759686,0.7766179,0.5912786,0.4553277,0.5571377,1.11633,2.705395,2.208638,2.219786,0.8747289,1.290792,1.784501,boundary
0.9919271,-0.8184955,1.365235,0.9515926,6.69565,1.849,3.762179,2.620083,3.64929,2.664033,0.87181,2.36021,boundary
0.05833958,-0.7940525,-0.4162013,-0.3737005,4.462855,0.2852102,4.299407,1.987076,2.356542,2.029738,-0.01356988,0.2613823,boundary
-0.1573151,1.130524,0.135628,-0.3700062,7.645746,-0.6355684,8.295998,6.141894,6.072707,4.342492,-0.6118399,1.955448,boundary
-1.569202,-1.243565,0.8983351,-0.1837443,8.293723,-0.4547035,10.62741,5.927701,8.310019,4.809752,0.5543525,3.498002,boundary
-3.997521,-0.8735034,-2.269611,-2.890391,0.5358192,-2.759677,4.643705,1.627932,2.71912,0.2266562,-1.152638,0.2825285,boundary
-1.135199,-0.03739895,-1.466457,-2.476866,3.496028,-3.366336,4.05946,3.677003,3.033848,1.655794,-3.139752,1.064668,boundary
-6.317775,1.069645,0.04651979,-2.565008,1.635656,-1.801474,0.8903907,0.6008086,2.204707,2.178761,-0.3307781,2.231086,S  3
0.1846109,2.176653,-2.510134,0.4255867,-6.807832,-0.2377642,-0.7064609,-1.642991,-0.5299835,-1.368215,2.781753,1.938652,S  3
0.8066695,0.2958766,-1.072201,-0.9179499,-3.216692,0.02330942,-3.840324,-4.730838,-4.012814,-0.8148711,1.419441,0.5990084,S  3
-1.884424,3.252965,4.514828,0.7809236,5.056649,4.351082,2.574535,2.38209,4.647461,6.560427,3.002559,4.196773,S  3
-0.2576106,4.481908,-1.745285,2.664616,1.003123,2.570974,2.931119,1.305782,3.473793,2.41581,4.820561,3.01306,S  3
3.023214,3.016275,0.7941855,1.37236,2.709798,1.29413,-0.6685679,-3.999666,-2.724368,2.313418,1.276742,1.491036,S  3
1.508163,1.380313,1.988252,0.744051,4.237045,1.93408,2.640495,0.1191574,1.94839,4.42252,1.698051,1.329453,S  3
-3.679978,4.433693,-0.02907744,0.79746,5.132589,1.078112,2.826892,0.01593769,2.498949,4.334251,0.9373773,1.566071,S  3
2.117322,4.276077,0.1672313,2.033652,6.258472,0.09106239,1.700643,-1.021513,0.3907976,3.730569,-0.168403,1.10738,S  3
-3.018431,-0.5138354,-1.62569,-1.028639,2.242658,-4.311007,2.674143,-1.604208,-0.5896769,1.25614,-1.922075,-0.9779292,S  3
-2.311226,1.755691,-2.389338,-1.858858,-1.026083,-4.984188,-2.592015,-5.80524,-4.760304,0.2370258,-4.737677,-2.705815,S  3
-0.2770892,2.478334,-1.652611,-0.02379258,3.748447,-2.801519,-1.057493,-2.326759,-1.310905,1.266017,-2.067215,-0.9779555,S  3
-7.775859,0.2814329,-2.130852,-0.5606022,-0.5764497,-4.696772,2.518344,-0.0137568,0.06859215,1.0367,-1.935868,0.4117171,S  3
3.722273,0.3493802,-4.803586,0.05524361,-6.28065,-6.532987,-5.440017,-7.276396,-7.58424,-3.215625,-3.816993,-3.05329,S  3
-1.181814,1.114593,-1.852149,-0.5233945,-1.090535,-3.805888,-2.336304,-3.575931,-3.271258,-0.3273015,-1.525907,-1.337155,S  3
-1.118687,1.128043,-2.010269,2.711996,-3.365772,0.4358654,0.1960469,0.01279621,-0.6347818,0.6760426,2.222907,2.177709,S  3
4.999191,2.325763,-1.363096,4.592072,-3.025735,-0.3737194,0.4678129,-0.2400284,-0.2675395,0.6862141,3.253128,2.237096,S  3
0.1925649,-1.434566,-0.6617,-0.625571,4.818393,0.64356,1.332517,1.187453,1.716254,-0.6090279,-0.1899451,0.5742794,S  3
-3.672428,-1.587472,-0.9968402,-2.889137,-0.9377506,-2.689385,-3.811096,-2.64257,-2.394609,-3.420965,-2.828025,-2.10943,S  3
0.5934448,-0.3266819,-1.848875,0.09652537,-3.688151,-0.6931229,-3.245064,-1.288476,-1.435304,-5.157007,-0.7667798,-2.53035,S  3
-2.571142,-2.524824,-2.569884,-3.108737,0.7925696,-4.904027,-7.343434,-5.117267,-5.941668,-5.18627,-4.544522,-3.703455,S  3
-3.679978,4.433693,-0.02907744,0.79746,5.132589,1.078112,2.826892,0.01593769,2.498949,4.334251,0.9373773,1.566071,boundary
2.117322,4.276077,0.1672313,2.033652,6.258472,0.09106239,1.700643,-1.021513,0.3907976,3.730569,-0.168403,1.10738,boundary
-3.018431,-0.5138354,-1.62569,-1.028639,2.242658,-4.311007,2.674143,-1.604208,-0.5896769,1.25614,-1.922075,-0.9779292,boundary
-2.311226,1.755691,-2.389338,-1.858858,-1.026083,-4.984188,-2.592015,-5.80524,-4.760304,0.2370258,-4.737677,-2.705815,boundary
-0.2770892,2.478334,-1.652611,-0.02379258,3.748447,-2.801519,-1.057493,-2.326759,-1.310905,1.266017,-2.067215,-0.9779555,boundary
-7.775859,0.2814329,-2.130852,-0.5606022,-0.5764497,-4.696772,2.518344,-0.0137568,0.06859215,1.0367,-1.935868,0.4117171,boundary
3.722273,0.3493802,-4.803586,0.05524361,-6.28065,-6.532987,-5.440017,-7.276396,-7.58424,-3.215625,-3.816993,-3.05329,boundary
-1.181814,1.114593,-1.852149,-0.5233945,-1.090535,-3.805888,-2.336304,-3.575931,-3.271258,-0.3273015,-1.525907,-1.337155,boundary
-1.118687,1.128043,-2.010269,2.711996,-3.365772,0.4358654,0.1960469,0.01279621,-0.6347818,0.6760426,2.222907,2.177709,boundary
4.999191,2.325763,-1.363096,4.592072,-3.025735,-0.3737194,0.4678129,-0.2400284,-0.2675395,0.6862141,3.253128,2.237096,boundary
0.1925649,-1.434566,-0.6617,-0.625571,4.818393,0.64356,1.332517,1.187453,1.716254,-0.6090279,-0.1899451,0.5742794,boundary
-3.672428,-1.587472,-0.9968402,-2.889137,-0.9377506,-2.689385,-3.811096,-2.64257,-2.394609,-3.420965,-2.828025,-2.10943,boundary
0.5934448,-0.3266819,-1.848875,0.09652537,-3.688151,-0.6931229,-3.245064,-1.288476,-1.435304,-5.157007,-0.7667798,-2.53035,boundary
-2.571142,-2.524824,-2.569884,-3.108737,0.7925696,-4.904027,-7.343434,-5.117267,-5.941668,-5.18627,-4.544522,-3.703455,boundary
0.2936719,-1.556022,-2.203146,-0.9349034,-4.941,-2.420536,-6.078502,-4.419861,-5.784825,-5.177191,-3.165286,-4.093308,boundary
-3.729189,0.7881017,-0.5736741,0.1966641,-2.132027,0.1077247,-1.882464,0.1891907,-0.8989075,-3.549601,-0.3326085,-1.544154,boundary
-1.246765,-1.446983,-2.111549,-2.020455,-1.613153,-4.26421,-9.019401,-6.221284,-7.962414,-5.787687,-3.204699,-3.777609,boundary
1.74633,-2.062462,-5.258739,-0.006979669,-5.400204,-1.768996,-7.139085,-4.485154,-7.471094,-6.755535,-3.525483,-5.812105,boundary
-4.912977,-0.4109556,-0.4495736,-1.5191,0.6574957,0.3996847,-0.8246509,0.4571357,-1.695578,-1.689812,-0.4976911,-0.6623663,boundary
1.095027,-0.8057037,-0.1729457,0.2767839,1.436228,0.1545354,-3.245041,-3.002645,-4.283198,-2.120975,-0.7181885,-1.03431,boundary
-1.543647,0.6922212,-1.929829,0.3107623,0.4040471,0.6054621,-0.3968813,0.1334943,-1.468932,-2.429432,-0.209624,-1.669786,boundary
3.260333,4.42058,2.15056,5.770583,1.198742,6.771294,9.119871,11.71056,10.29331,1.189683,8.000685,5.576673,S  7
7.808919,1.366615,1.267476,7.466877,-0.0504965,10.00477,10.29825,14.54851,11.78145,1.994454,10.3279,6.77857,S  7
5.061304,2,4.859053,5.873971,1.724919,8.666715,8.990108,11.06042,8.969822,4.269217,9.359721,6.486119,S  7
5.195993,2.606441,4.2208,6.860168,-1.263413,9.878997,7.416601,12.24501,10.2568,2.549221,8.447332,7.944185,S  7
6.615264,1.725226,3.646021,7.713376,-0.7880461,13.08234,10.11772,15.48601,12.20875,3.853147,12.51157,9.070317,S  7
9.84579,5.001798,6.680273,7.930177,2.989005,10.43075,10.02651,12.99428,9.791245,8.031417,11.52606,8.492481,S  7
4.016446,2.861121,5.630796,7.48875,4.886734,12.86092,11.74363,17.45536,14.74015,8.190654,10.92387,11.06125,S  7
4.482897,0.3681238,4.958285,4.536011,0.4249004,7.61621,5.13028,10.05578,6.533197,3.22583,7.790113,6.882693,S  7
7.635926,5.542644,6.563588,7.150732,6.503434,9.775441,10.355,13.25059,11.98375,9.6997,11.69066,9.168872,S  7
3.723723,4.410161,4.788236,6.011385,9.409791,8.589882,11.47767,15.20609,13.49809,9.471916,9.084695,8.80508,S  7
0.7530742,-1.257787,1.371733,1.188161,3.469481,0.6824982,5.714037,8.967154,6.215053,2.65268,3.538596,3.908935,S  7
-0.2337271,1.898249,3.773536,2.667699,6.582094,1.763904,6.64781,8.444225,9.590636,5.22456,5.74405,6.587396,S  7
3.333393,2.167098,1.214591,2.435847,3.660573,-1.446252,4.997966,5.916326,6.621395,2.636169,2.49859,2.99018,S  7
-4.356089,-1.675246,-1.928995,-1.549126,4.601321,-3.270113,6.949789,7.484315,7.567348,1.79639,0.7520343,1.317429,S  7
-0.9886419,-1.009808,0.9846761,1.396393,3.770222,-2.486881,8.067723,8.356528,10.23984,1.849782,2.504993,5.221936,S  7
0.9331461,-2.064665,-2.869637,-0.8812395,-4.782471,-7.091415,-0.1357998,-1.04889,1.28087,-5.009955,-2.726966,-0.5083808,S  7
-4.817112,-1.606168,0.6116889,-1.96665,1.379364,-3.691987,4.642134,3.299854,5.588765,0.8376116,-0.854151,0.5608829,S  7
3.068206,-1.292782,0.3114148,3.080314,0.7004367,1.382336,11.51151,10.45542,11.77337,1.780958,4.291231,5.315492,S  7
0.4104178,-2.432481,-1.696023,-0.9073294,-4.420675,-3.278095,0.8523252,-0.9385093,1.456083,-3.55091,-1.872558,0.5244425,S  7
-0.08061301,-1.377465,3.312049,-0.03885964,-2.611934,-0.6537418,3.561333,1.549925,3.381891,0.6271495,-0.03461051,1.683913,S  7
3.189785,-0.8974489,2.223094,2.694943,0.2183658,3.713927,7.85469,6.760756,6.662805,2.466681,3.944582,3.356815,S  7
-3.270842,-1.408983,3.963357,-1.693252,-0.9068613,-10.97577,-1.292359,-5.978915,-7.090024,2.14597,-7.622124,1.703256,S  8
-5.838406,1.220494,6.672946,-1.26495,3.325227,-9.361459,0.8077007,-4.447305,-6.37453,4.928345,-6.814664,3.597617,S  8
-3.732577,1.216821,2.258193,0.02531714,-0.9057141,-7.825807,1.408579,-3.354838,-4.235173,2.691679,-5.422084,3.401593,S  8
-0.04409992,1.314858,2.730905,0.7376703,-1.590642,-4.298302,-1.56264,-3.986308,-5.77427,1.302935,-4.268178,3.37122,S  8
0.4522644,-0.3471495,2.307042,0.6235456,2.235654,-1.629591,-1.441955,-2.394946,-5.070624,2.668637,-2.064635,2.55755,S  8
1.420572,1.481334,2.722804,3.504593,-0.4633693,5.300654,0.9161077,0.3704691,-1.637454,0.8938482,2.962628,4.18185,S  8
8.943092,1.336072,0.6548394,4.338453,-1.520372,7.837705,-3.362667,-2.161482,-3.537662,-0.2814465,3.084745,2.208724,S  8
4.371247,-1.673282,-3.322134,2.217801,-0.08199582,10.46997,-0.2519205,1.750649,-1.23593,-0.580537,5.575434,0.8245406,S  8
5.170144,-0.917748,1.54068,4.321945,0.9925466,13.15597,2.417674,3.906671,1.909596,-0.1323364,8.692532,4.059046,S  8
6.428727,-0.9909608,0.1695148,3.029994,-0.5585594,8.214051,-4.03465,-2.529135,-3.067276,-1.436541,3.604963,-0.7443156,S  8
5.348566,-1.004979,-3.018984,2.44018,-0.4544967,9.421234,2.284657,2.097863,1.424007,-1.288177,5.832007,0.5289524,S  8
0.1309455,-3.717762,-1.105989,-0.2853458,-0.1012057,3.53687,1.161264,-0.506437,0.2560863,-2.435012,1.768083,-0.9019254,S  8
-3.510731,-1.48177,0.3888845,-0.6163853,0.03623679,-2.992429,-2.590355,-3.941744,-3.461384,-1.616929,-2.522679,-1.514613,S  8
0.5578284,-0.02444537,1.700884,-0.3191321,-0.1202203,-6.146621,0.08949324,-3.796442,-1.686261,-1.333697,-3.459676,-0.1995151,S  8
-5.745838,-2.926541,-1.061783,-3.498572,-0.7912514,-10.73113,-1.76554,-6.038693,-2.699961,-3.696725,-7.591898,-4.165891,S  8
-6.2021,-0.0189067,1.224602,-1.908371,1.199813,-12.04348,-1.362516,-5.387793,-2.806793,-0.4536166,-6.965461,-0.9505711,S  8
-6.06189,0.9240379,3.788887,-2.444345,1.393214,-13.66879,-0.865267,-5.368248,-2.444823,-0.5227893,-7.719244,-0.06545108,S  8
-0.6256678,0.7852673,2.249561,0.3279369,2.243824,-9.168845,1.065881,-1.845657,0.6577115,0.5493939,-4.509816,0.05316924,S  8
-1.587986,1.572123,2.723757,0.1244868,5.497547,-6.905223,1.522571,-1.739661,1.837267,2.99985,-1.938417,1.101622,S  8
-0.2242421,2.474686,2.172695,1.728741,5.026805,1.275231,7.016019,4.919577,7.524046,3.996569,3.786165,3.298392,S  8
6.015036,2.583732,4.474174,4.57898,8.53062,6.224648,9.760128,8.743562,8.504076,8.141182,7.296575,6.008973,S  8
1.379488,-3.382852,-0.1402007,0.007501736,-2.08174,-5.849072,-4.011384,-4.919989,-1.521152,-3.046036,-3.440338,-1.662506,S  9
-2.194026,-4.909481,-0.9195698,-2.385676,-2.886833,-7.346932,-3.238139,-4.426279,-0.5924651,-0.8119773,-3.671817,-1.81524,S  9
-7.294281,-4.773892,1.350407,-2.161057,0.007283888,-6.512566,0.1055953,-1.768479,1.377982,2.673062,-2.465258,0.8032622,S  9
-2.617356,-3.916059,1.585999,-2.128629,0.5340848,-8.493979,-6.527263,-6.034878,-4.885343,0.4550207,-4.116468,-1.174154,S  9
-2.943134,-3.25573,3.268072,-2.07656,1.730683,-3.160192,-3.270242,-1.484529,-0.2345179,3.232735,-0.06961347,0.3060697,S  9
-3.137351,-5.520694,-0.1531147,-1.517857,-0.9295642,-3.03987,-5.016777,-2.772258,-1.421379,0.4161786,0.5113896,-0.9261208,S  9
-5.010286,-5.023149,1.902731,-3.74844,0.7286735,-4.899358,-6.556272,-3.923162,-4.292849,1.386746,-1.213665,-0.3192458,S  9
-0.6945229,-0.8724101,3.904446,-1.017676,1.163153,1.883606,-3.416764,0.9769742,-0.4108273,2.544019,3.728429,1.220205,S  9
1.409108,-2.590401,-0.4533657,-0.944454,-1.060091,2.704739,-7.61167,0.1378062,-1.473145,-1.696929,3.694127,-0.6575067,S  9
-0.3767812,-4.688492,1.758184,-1.114495,1.401881,3.190863,-3.081612,2.357997,1.481686,0.5298094,4.618644,1.347727,S  9
3.097972,-1.928531,-1.246447,0.4645201,-4.777096,6.156093,0.4749413,5.760803,4.489297,-1.849805,6.893618,1.648191,S  9
2.819163,-1.477608,-1.273845,-1.098052,1.218453,5.389993,-1.297419,5.378602,3.719316,-1.479894,5.261976,0.9139425,S  9
4.09733,-1.021045,0.7398538,1.505717,2.160101,7.177267,3.115618,8.439651,8.517718,0.4850962,7.326328,2.942357,S  9
4.053199,-4.581109,-5.913838,0.2127405,-5.778609,5.768351,4.873412,8.989675,8.957648,-4.314619,5.834588,1.100567,S  9
1.7535,-3.239326,-2.966265,-1.386101,2.685189,2.74882,5.826857,7.068089,8.394051,-0.4314046,2.786484,0.6771559,S  9
1.057441,0.6764996,-1.740713,-0.2717727,1.131825,1.969177,6.182472,6.414429,8.669194,-0.1504339,2.363956,1.622685,S  9
0.9018879,-2.758182,-4.997783,-0.9850941,0.8743075,0.5176528,5.013127,5.194498,5.956601,-1.45603,0.3751887,0.8649319,S  9
-0.446432,-2.595283,-2.413708,-2.111988,1.544852,-3.076982,4.229312,1.017577,4.744908,-0.1973451,-3.260468,-1.206972,S  9
-2.247718,0.03768297,-2.335629,-1.390733,-0.5106607,-4.814081,1.775097,-2.601812,-0.1020483,-1.072716,-4.444091,-0.9250134,S  9
-1.839746,1.713633,-0.4749796,-0.7128351,4.850262,-3.911474,0.1325277,-3.645447,-2.0455,1.701416,-4.617377,2.007815,S  9
-1.202315,2.285177,-0.1835473,-0.9047718,-0.4397186,-4.3751,-1.924926,-6.740728,-4.300122,-0.2230572,-5.070826,-1.165763,S  9
0.7844613,-1.424928,-6.403394,0.7149357,-11.14478,5.252851,-10.99675,-1.099484,-4.525269,-12.01339,1.916294,-5.916391,S 10
3.39297,-0.9932256,-3.145818,1.816459,-8.05454,8.847284,-5.956917,2.712605,0.5203188,-9.214198,4.986701,-3.531141,S 10
0.9543167,-3.097537,-10.16667,-0.1999826,-14.31726,4.494398,-12.03682,-2.548573,-5.534447,-15.14227,0.05162553,-8.859295,S 10
0.2273297,-3.320256,-6.973358,-1.974803,-13.83567,1.315151,-12.75419,-9.258603,-10.09796,-13.71268,-4.585247,-9.184043,S 10
-1.585426,-1.458858,-1.228351,-3.392002,-8.441472,-1.451746,-7.670745,-5.700595,-5.193322,-8.208289,-5.728611,-6.792011,S 10
-1.322402,-4.141842,-2.578319,-2.038589,-5.465569,-1.571001,-3.876223,-4.749315,-2.961902,-5.244382,-5.419209,-5.217921,S 10
-4.054946,-2.541818,-0.4307999,-3.626949,-3.27581,-6.106506,-1.978446,-7.824152,-4.774577,-1.69064,-8.218508,-5.494215,S 10
-6.596807,-3.674428,1.848502,-4.537417,0.1848229,-8.736597,1.444615,-4.593862,-2.065366,2.096101,-10.54347,-4.832267,S 10
-4.057281,-2.554176,4.148819,-2.473504,4.066528,-4.887383,7.546173,-0.7443036,2.994983,7.354563,-6.123425,0.5413752,S 10
-2.729908,0.1674067,4.194731,-0.7494318,6.036118,-5.952064,9.471305,1.151281,3.20363,9.439675,-4.015731,1.065623,S 10
-6.195295,-4.088331,4.007336,-0.97491,6.886323,-3.752104,9.554879,3.27669,3.021647,9.573525,-3.180234,0.7057556,S 10
-0.2733758,-0.4701664,2.845091,0.8595121,4.981122,0.5594453,10.79681,6.895946,6.129326,9.567365,1.5184,2.553947,S 10
3.025734,0.3751071,1.060798,2.930142,2.72018,2.538278,9.061112,6.263909,2.911778,7.023769,3.596695,2.734195,S 10
-3.137154,-1.784217,0.3014096,1.397806,1.368091,4.687439,4.912817,7.155716,0.8949755,4.082223,5.60526,2.003553,S 10
10.11729,2.007597,-1.030135,6.289312,-0.2339575,10.10113,4.172318,8.613207,2.250762,1.947272,10.72028,2.2365,S 10
3.600857,-1.285159,-4.719543,2.402342,-7.553202,7.684972,-3.120324,2.889123,-5.08539,-4.675577,6.5639,-1.936563,S 10
3.034814,-0.3288442,-5.844123,2.112228,-8.908123,8.167839,-5.866649,2.516931,-5.405389,-7.290652,7.616971,-1.430793,S 10
7.867516,2.722733,-3.585713,4.234241,-7.050048,8.991206,-6.876045,0.05003722,-7.051022,-6.970357,8.066898,-0.8174706,S 10
3.347285,0.1103429,-3.238091,2.342173,-8.809423,6.113017,-9.886133,-1.519934,-7.616207,-8.967816,5.275949,-3.045241,S 10
7.114445,-0.773333,-7.138918,0.7445815,-12.84665,2.206046,-13.45222,-8.028806,-11.93324,-12.34987,0.935014,-5.72235,S 10
-8.66925,1.476999,-2.573964,-2.184297,-6.215453,-0.7532173,-9.420567,-6.435805,-8.713923,-6.533763,-1.268345,-2.63676,S 10
0.3749041,0.7313914,-5.036611,-0.3428878,-6.146686,2.846739,-3.635514,-3.254507,-2.952722,-6.852196,-0.9213801,-3.304026,S  2
2.690297,-0.6188526,-2.95233,2.227325,-4.180948,5.661264,-0.3647694,0.8902989,-0.6190072,-2.998288,2.397814,-0.2454287,S  2
3.648304,-0.2393756,-2.050993,2.14714,-4.514142,3.811149,-0.1414383,-0.4401463,-0.112976,-3.003088,1.484196,-0.2828662,S  2
0.8311937,1.972096,-1.061237,2.1703,-2.454633,1.385453,0.8533513,-0.6426911,1.18864,-1.334867,0.5886208,-0.1166221,S  2
1.706818,0.133415,-0.605044,2.513426,-3.010636,1.613091,0.1227716,-0.2459754,-0.4273593,-0.6179572,0.06412299,1.167753,S  2
1.432684,-0.09255245,-0.9196749,0.6017479,-3.324662,-0.1719683,3.250298,1.127005,1.425377,-1.618719,-1.377432,0.1953742,S  2
-2.42155,0.1701616,2.102787,0.313585,4.109568,-3.521759,5.435515,1.699841,3.775441,4.294044,-2.478267,0.2985322,S  2
-1.806446,-0.274113,1.728278,-0.1903122,2.738713,-2.910773,3.706249,2.241568,3.583047,2.789125,-2.309658,1.075874,S  2
-3.279857,0.09450275,-0.1038346,-2.995104,2.115458,-4.044808,4.90824,2.040044,2.023088,1.803834,-5.447905,-1.457035,S  2
-3.954843,-2.913448,0.1516804,-2.958975,3.593182,-4.52126,3.631161,1.548116,2.040553,2.074248,-5.230171,-2.001746,S  2
-2.779259,-1.829806,0.6952463,-3.04175,3.055314,-1.573319,1.999727,1.346748,2.367278,1.529484,-3.290456,-1.813296,S  2
-1.473357,0.1362074,-0.02287419,-2.880162,4.802378,0.01860954,2.448566,2.41858,1.712793,3.382642,-2.772845,-1.538491,S  2
-2.010164,-3.26269,-2.328809,-3.086657,-1.485285,0.7537901,-2.911486,-0.8439589,-1.966924,-2.430469,-2.887155,-3.342314,S  2
2.620651,-1.710438,-2.178511,-1.856009,-1.469035,5.49331,-3.746431,-2.424566,-2.728671,-2.482128,-0.4698355,-3.187135,S  2
4.147141,0.454051,-2.039461,0.4999246,-1.600274,6.92779,-2.873466,-0.7085019,-1.106158,-0.1197306,2.722834,-0.752019,S  2
3.038467,-1.173066,-1.177333,0.4155108,-2.046155,7.538436,-5.928873,-2.77921,-3.507966,-1.642265,2.91883,-1.588758,S  2
6.829877,0.9829457,-2.339828,1.495096,-3.702482,9.39201,-4.47494,-2.740884,-2.87755,-2.371362,3.678198,-0.5361893,S  2
5.9186,0.6025143,-2.766215,1.881563,-6.627736,6.716859,-5.665747,-5.835227,-4.583086,-2.486836,2.31012,-1.072901,S  2
5.191496,0.9962209,0.6938511,2.673276,2.12616,7.173634,-1.178962,-2.199956,-0.6194775,2.511195,4.273777,1.144431,S  2
2.861734,2.299361,0.5675098,0.9386445,-0.01364793,4.242728,1.004966,-0.1934161,1.334921,3.024261,2.115343,1.345059,S  2
2.261183,-0.810011,-1.107134,-0.8057923,-1.643742,-0.7437689,-1.597754,-6.167137,-3.113698,0.5702027,-2.741351,-1.814619,S  2
2.418753,0.1099667,-2.674693,0.002015236,-2.413249,3.718632,-1.539638,0.948352,0.8006463,-3.035064,1.806273,-1.556609,S  6
5.555721,-1.656308,-1.566213,1.56127,-1.386969,8.301679,-2.363163,1.273386,1.719202,-1.996325,3.788526,-1.177565,S  6
3.736001,-3.045764,-1.067421,0.5021672,-3.125172,7.174486,-1.98778,1.073971,1.314771,-2.63693,4.539542,-0.911291,S  6
4.407608,-2.538718,-3.894694,0.8916308,-4.71121,7.955901,-2.071977,1.718679,0.584671,-4.37166,5.070308,-1.3628,S  6
5.019212,-1.988619,-5.990799,0.3071867,-3.351434,6.729221,-2.244899,3.191912,0.9966158,-4.682546,4.366726,-2.243238,S  6
2.274797,-2.870717,-3.784001,-0.2658129,-4.074657,4.67768,-3.156712,1.957662,0.5404588,-4.622992,2.6781,-2.042686,S  6
1.313628,-3.871509,-4.182145,-1.755768,-2.124395,2.516639,-1.354926,2.625595,1.135172,-4.001265,2.034584,-2.217732,S  6
-2.303279,-0.8596863,-5.09901,-3.821512,-1.580228,-3.57972,-2.062157,0.4219872,-0.6116828,-4.974863,-2.568435,-4.511589,S  6
-3.527381,-3.769269,-7.611062,-5.498163,-4.398481,-6.592799,-5.578484,-2.75616,-4.236074,-7.787247,-7.24435,-7.242472,S  6
-3.977817,-2.735265,-4.538188,-4.947806,-0.4561917,-7.165967,-1.918082,0.9113783,-0.7655545,-4.410737,-5.050909,-4.942347,S  6
-7.099942,-1.023482,-4.372883,-6.259855,-0.6071665,-9.085901,-3.619064,-2.786236,-3.13,-5.050075,-8.041186,-6.783368,S  6
-5.552477,-3.475033,-6.872044,-6.939596,-1.980042,-12.08824,-5.392721,-6.880558,-6.550983,-7.2434,-11.60963,-8.755439,S  6
-4.633729,-2.388803,-5.352735,-4.873141,-2.995419,-9.170568,-4.553473,-3.934468,-5.07469,-6.043994,-8.454672,-7.55912,S  6
-4.287007,-1.041491,-5.041904,-3.412264,-2.409147,-3.954205,-4.035353,-2.458976,-3.72862,-5.256152,-5.318871,-5.529861,S  6
-0.7772155,-1.154383,-3.845168,-1.562282,-1.011243,-4.245663,-3.957815,-5.126347,-5.131981,-4.614691,-4.524165,-4.680684,S  6
1.619047,-2.050497,-3.382211,0.07581773,-4.983958,-0.7550458,-4.381188,-5.314741,-5.356955,-4.71244,-2.677201,-4.683945,S  6
1.855824,0.6509961,-4.382465,1.990095,-4.410129,4.15513,-2.402146,-0.3746673,-2.166754,-5.172678,1.903933,-1.114572,S  6
