segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,labels
-4.36785,-4.396528,-2.703655,-3.8656,-5.095511,-8.452788,0.5084351,-4.455204,-5.954311,-4.599235,-8.432781,-4.643787,-4.934259,S  8
-9.162572,-3.432135,-3.697308,-5.012667,-4.712077,-14.57824,-0.5505899,-4.468077,-6.973315,-5.68656,-8.284947,-9.760213,-5.458687,S  8
-9.901245,-5.039808,-5.04421,-7.144212,-7.954868,-20.35927,1.800997,-6.676261,-9.640619,-8.019731,-9.429041,-13.61339,-7.77164,S  8
-9.991671,-3.789598,-1.575054,-5.637021,-1.853038,-18.69397,-0.1846007,1.734415,-6.263506,-1.684892,-3.210021,-13.32636,-3.815961,S  8
-12.16652,-3.256448,-2.315291,-5.429956,0.08577798,-17.47051,-1.203825,1.144294,-5.318879,-1.438108,-1.765146,-12.51888,-2.544744,S  8
-9.505499,-3.075755,-2.375292,-5.166334,-2.126694,-14.65805,1.747681,0.3273298,-6.143361,-2.41522,-0.2055972,-11.77182,-2.390873,S  8
-7.469022,-1.483043,0.8865648,-2.702954,4.402645,-8.909019,0.2406055,7.128519,-0.7669602,3.301927,5.19434,-7.285714,1.583134,S  8
-2.212038,-0.7007526,0.7080555,-0.5727081,4.429363,-2.158541,3.765267,5.341013,1.276444,3.214221,5.438108,-4.134919,1.280972,S  8
1.733405,2.107036,3.790916,3.716504,8.504025,7.7517,5.183216,9.457338,5.642019,8.36668,11.43745,4.544979,7.209185,S  8
1.407835,-0.09180243,1.447674,3.084191,3.920882,10.57119,4.024385,4.741983,4.135947,4.479984,6.598492,5.98769,5.289727,S  8
9.750861,1.510819,0.05199873,5.536036,0.1029747,14.55595,10.29587,0.3986755,2.525256,1.168367,3.985987,7.591651,3.224162,S  8
10.28172,5.20718,4.192478,8.804525,4.818825,19.56334,9.422248,4.174575,8.46464,6.805517,7.818627,13.32146,6.642794,S  8
9.009997,1.333517,-0.5851194,6.378074,-2.728672,18.04277,10.67041,-2.629047,3.75302,1.332696,0.04277022,11.9247,3.965904,S  8
10.34646,1.115698,-4.128502,6.208198,-7.884477,14.44465,13.18178,-7.227074,-0.7810425,-3.395544,-4.383317,8.972439,0.8772522,S  8
7.42194,2.790489,-2.341437,4.141148,-8.661309,9.833094,10.22174,-8.180437,0.3523658,-2.81293,-5.951776,5.474791,-2.495922,S  8
5.257087,3.400847,-2.261301,2.823828,-7.55479,5.283167,10.9325,-7.172923,-1.072597,-2.966776,-5.519125,3.935071,-0.4874213,S  8
1.225198,-0.6668364,-5.421901,-0.2744406,-8.893064,-1.25594,10.41677,-8.113627,-3.093019,-4.14854,-8.779439,-2.629532,-4.036484,S  8
-0.9869248,-0.03101283,-6.379345,-4.207911,-10.03451,-5.739887,7.597957,-7.600132,-3.735074,-3.360125,-9.442425,-6.001241,-7.155722,S  8
-4.753164,3.782992,-0.8725368,-3.143672,-2.603418,-9.113219,1.115138,-1.428423,-1.45186,-0.4052385,-1.397014,-7.248557,-2.113252,S  8
-5.947076,0.5492713,0.9811291,-6.118915,1.346941,-12.09441,2.738679,0.480502,-0.08277843,1.503766,0.01339728,-10.49961,-2.958858,S  8
-4.476669,1.193963,-1.7742,-6.996073,1.648735,-10.43472,2.70347,2.349021,-0.4542193,2.843759,0.8722801,-9.228048,-4.139349,S  8
-2.423226,0.9858634,2.621462,0.7522989,5.663946,4.010587,0.5822259,10.76449,8.392864,11.06479,8.860189,8.227945,6.452556,S  9
-3.173563,0.7242266,3.837384,0.8396093,4.99463,3.280086,-2.463446,8.167947,4.866073,8.170346,8.141956,6.537491,5.104205,S  9
-1.635476,1.498794,3.123134,-0.359617,0.6506526,3.570606,-0.9254049,3.225341,2.962279,3.017785,4.663034,4.220844,2.238467,S  9
0.4265244,0.4753382,2.626304,2.261643,-1.105932,6.382575,0.4884969,1.429529,2.338106,3.300058,3.14783,6.922528,4.73849,S  9
-0.750492,1.508385,1.404128,0.8987182,-4.273408,2.323154,-0.4312225,-6.701624,-4.301431,-3.341895,0.4917731,1.915486,0.5753309,S  9
0.5153552,0.504496,-1.156116,-0.3084328,-8.405051,1.303203,1.162864,-11.62021,-8.303753,-7.611165,-5.712019,-0.7977774,-1.620958,S  9
3.059022,-0.3207135,-2.138251,1.461132,-9.316695,4.018512,1.131979,-10.33764,-6.762218,-7.346402,-6.091198,-0.1093121,-1.733405,S  9
2.829597,-1.205591,-5.883915,-1.423022,-12.18876,0.4317315,2.050392,-16.15946,-10.73299,-11.86921,-9.597363,-5.177594,-6.917595,S  9
1.640527,-1.447454,-4.753217,-0.5464336,-11.52118,1.52836,1.009776,-12.94328,-7.724376,-8.633318,-9.265522,-3.598511,-4.458493,S  9
2.194131,-0.839905,-6.335124,-0.002703161,-9.594418,2.237117,1.791845,-10.31908,-5.067628,-6.878498,-7.595938,-2.254756,-4.308398,S  9
4.718616,-2.60936,-8.634618,-2.057657,-10.22835,1.911929,4.03094,-7.740392,-4.29522,-6.012281,-9.052752,-3.764959,-7.365211,S  9
1.451903,-1.987122,-3.592413,-0.04061386,-3.618125,6.090083,-0.5788759,2.365297,6.597288,3.676227,-0.8646036,0.7472537,-1.6739,S  9
0.4946978,-0.9282984,-5.205748,-1.221506,-2.468287,3.312102,1.843285,1.465892,6.258636,3.019466,-0.5551079,1.949813,-1.628444,S  9
2.568634,0.1340085,-2.20522,1.009381,-0.2089755,6.469602,2.896076,8.898616,10.39341,8.055223,3.074054,5.53953,1.520408,S  9
-0.04675329,-0.1141989,1.601017,1.210967,6.388405,6.948626,-0.8260605,14.78325,16.8397,13.8539,9.819677,7.439644,4.688883,S  9
1.667163,0.7344192,-1.176449,-0.5899201,3.432341,6.422195,2.200034,10.32961,12.81235,9.54156,6.477241,6.432033,2.358317,S  9
-0.2815332,3.159969,4.867404,3.820129,7.480237,7.172382,-0.156322,14.39062,16.36231,13.13343,11.54314,9.685637,8.423594,S  9
0.7205622,1.717877,4.855291,1.61001,6.161565,2.901007,1.618448,8.663182,10.22338,7.623438,9.486876,7.87095,6.175923,S  9
2.078814,2.983536,1.904508,1.560321,3.529521,5.449481,1.6272,6.079249,6.422286,5.265784,7.339458,5.225175,4.381816,S  9
1.190648,2.600233,2.793921,2.797201,4.729433,3.093905,-0.7289312,3.848065,5.926663,3.214408,6.078794,4.131113,4.356739,S  9
4.152306,0.07405335,0.8905269,0.3224599,-2.947124,-0.7198709,4.643717,-6.046897,-4.355338,-6.189537,-1.332483,0.1382801,0.05965545,S  9
0.5383205,1.121684,1.897053,3.017859,4.986812,4.496433,-1.906946,3.620922,4.289481,4.138407,5.752375,5.810743,4.923639,S 10
1.178821,2.213454,-0.1921348,2.55665,3.672449,1.325394,1.333148,-0.3466493,-0.8172699,1.340044,3.599727,1.246257,2.821953,S 10
-1.322806,2.117279,-2.219931,-0.09278709,2.170574,-4.065641,1.238906,-0.4185884,-2.675808,0.9239346,0.1978848,-2.26332,0.1318855,S 10
-2.052217,3.184083,-0.5183076,-0.4242815,5.397241,-4.198488,-1.522308,3.037433,1.597367,3.180434,2.05945,-3.70487,1.557311,S 10
-1.777022,2.311644,-3.629773,-0.8634319,0.8948904,-4.485198,0.4938843,-1.123911,-1.913186,-1.027756,-1.618041,-4.351075,-1.718218,S 10
-1.850397,1.518302,-6.093913,-2.432844,-2.428841,-4.327444,1.743517,-4.117698,-4.903004,-3.008246,-5.699995,-5.640019,-4.637428,S 10
-1.530931,2.734118,-5.322102,-4.096089,-1.523082,-5.418762,1.366617,-4.879035,-3.557538,-2.359211,-6.918304,-8.860014,-5.012601,S 10
-0.1966967,2.33926,-3.071134,-1.739694,-2.383979,-2.205927,0.1114275,-0.9137145,0.8407878,-0.5428674,-4.967607,-3.955762,-4.491158,S 10
1.775081,0.3780898,-6.553343,-1.600253,-6.938787,1.341152,1.241132,-7.012847,-4.770216,-5.884919,-8.777996,-3.073279,-5.598043,S 10
2.241138,0.941762,-6.547617,-2.463957,-8.683698,1.489654,3.641741,-9.57257,-5.400201,-6.828557,-10.28766,-2.889521,-6.463839,S 10
3.694768,2.275974,-1.903913,0.4235151,-4.399217,5.279101,0.8372499,-1.502868,1.262151,-1.190142,-3.071211,1.859949,-2.667185,S 10
6.222527,1.271539,-1.9455,3.039957,-3.108847,8.725477,1.382203,-1.52113,-0.1145251,-1.160156,-2.615152,5.538283,-0.3844289,S 10
4.110579,-0.453767,-2.972019,2.087487,-7.679771,5.092041,2.639689,-5.224449,-3.449156,-6.502904,-3.654022,4.417325,-1.560941,S 10
4.885387,0.8535258,-0.4434108,3.599393,-2.023024,8.68816,1.065079,1.747303,1.105158,-0.1461642,3.558938,8.032584,2.951453,S 10
5.546902,3.059354,2.137621,5.550408,3.554994,8.087874,1.368547,5.960734,1.882985,2.986029,6.530694,9.200392,4.402143,S 10
1.451039,0.1305079,1.646211,4.071823,1.633458,2.641182,0.1589917,4.784814,-0.491006,-0.2943913,6.75766,5.524949,4.580832,S 10
0.4441918,-1.383859,1.485234,3.054744,4.341719,1.384917,-0.5853423,7.938313,1.228301,3.212771,8.948812,5.248301,5.659733,S 10
-0.0698568,2.040387,2.813498,2.6576,5.074031,-0.2822886,0.4257894,6.975204,-0.9767119,1.458776,8.88755,2.463791,3.700691,S 10
-3.707018,0.3694732,4.088605,0.5253351,9.045785,-3.174773,-1.849133,11.33935,0.57631,6.060529,10.46753,-0.1611275,5.107163,S 10
-5.253705,-2.340762,1.369484,-1.749289,7.339924,-7.835641,-2.487276,8.279787,-1.375782,3.936685,7.005126,-4.95416,2.03443,S 10
-4.121811,-0.8810084,1.256629,-2.872203,2.302127,-7.069534,0.2353774,2.719844,-4.239386,-0.7713477,3.334751,-7.466598,-1.195394,S 10
-1.508941,-0.3351774,-2.100135,0.07377188,-3.383844,-3.12646,0.6734844,-3.455034,-3.430599,-0.1456845,-6.814515,-2.309542,-1.720518,S  2
0.8206375,-0.8017978,-1.053446,-0.3742524,-7.120496,-1.18712,1.222553,-6.9435,-5.990077,-4.227594,-7.538538,-2.545843,-2.541598,S  2
1.428519,1.167961,-0.6366884,0.1858871,-5.628978,-0.7385852,1.398847,-4.265727,-2.37434,-1.178671,-4.541633,-1.169206,-1.821517,S  2
3.826443,1.193969,1.60532,3.313397,0.2386856,2.0097,2.82526,-0.883118,-1.289414,0.3714344,-1.757259,3.587307,1.831211,S  2
4.463555,-0.03438647,0.6428296,2.108253,-2.725028,4.326143,3.485235,-2.272787,-3.214981,-1.047346,-1.775747,2.797232,0.7870002,S  2
3.818753,0.1913176,0.2460713,2.388761,-0.9986878,3.889851,2.618411,0.4566317,-2.047302,0.1023113,1.117114,3.705099,1.424736,S  2
6.065714,2.859645,4.528347,4.543783,3.666756,5.555462,3.238386,2.90497,0.6269434,1.114394,3.788293,5.961254,3.994904,S  2
4.080869,1.524223,1.964749,2.525268,3.37375,4.917957,2.082331,2.077193,-1.510154,0.8168015,2.865597,4.732089,3.250772,S  2
4.356679,-1.387675,-0.7065952,2.754964,2.371486,6.087679,2.399913,3.677851,-1.723504,1.477786,1.919701,4.416156,0.9788902,S  2
2.251799,1.37829,1.790388,2.075462,3.084392,3.968599,1.249301,2.394679,-0.2994296,0.644147,1.757522,2.946786,1.318185,S  2
2.002027,0.9123307,0.2160018,0.6306033,3.020773,2.159731,-0.09633791,0.5508371,-2.053395,-0.79171,0.3498176,1.952866,1.880877,S  2
1.957369,-1.089807,-0.8518215,0.4662241,1.371105,4.069071,0.09195215,1.332505,-0.9192792,0.9874997,-1.794679,0.8902815,-0.8205671,S  2
-1.479135,-1.23257,-2.882398,-1.431959,-0.241479,0.1015508,-0.6332142,-1.750989,-2.051628,-0.8304601,-4.510869,-1.947258,-3.101869,S  2
-1.219434,-1.943567,-2.617395,-2.606118,-1.872354,-2.125747,-1.216896,-4.064372,-3.489375,-3.134001,-6.099984,-3.097043,-2.490505,S  2
-1.53407,-0.02620913,-0.8200386,-2.480166,-1.41626,-0.8755847,-2.118238,-2.98401,-0.4635698,-0.8315924,-5.198981,-2.940817,-1.985582,S  2
-2.333315,-2.285346,-3.173455,-3.742325,-2.085722,-2.934331,-1.184224,-3.905547,-2.511897,-1.86025,-5.707765,-5.044139,-3.467283,S  2
-3.989377,-2.512808,-2.525265,-3.997487,-3.432751,-5.427122,-2.032973,-4.95496,-3.752342,-3.052298,-6.630743,-5.168838,-4.109176,S  2
-2.326429,0.1417133,0.3655397,-2.827789,0.4276192,-3.888436,-1.440217,-1.997306,-0.05435849,-0.6368465,-2.778234,-3.314307,-1.307365,S  2
-3.162028,-1.322187,0.3718273,-3.91217,0.7351388,-4.520559,-2.385071,-0.8516071,-1.358248,-0.01827518,-0.07665599,-4.013347,-0.1386238,S  2
-2.259597,-0.01972698,-0.1046491,-2.142029,1.684812,-3.940869,-1.280645,0.6323184,-1.962078,-0.1136047,1.286034,-2.239685,-0.2852059,S  2
-1.476838,0.4306309,2.381951,0.08932377,6.008568,-1.978967,-0.2730458,3.856872,0.4479813,2.209457,4.235191,-0.1450658,1.472566,S  2
3.899563,0.2746542,-1.751003,1.36439,-8.115495,2.478172,3.762517,-4.699468,-3.130186,-1.422877,-5.362538,-0.1820201,-2.691904,S  6
4.541238,0.6050556,-3.031565,3.563857,-8.140947,4.540577,2.949397,-2.809769,-0.6978297,-0.06180494,-4.811281,2.811917,-0.7980992,S  6
5.884479,2.522907,1.258026,3.468838,-4.305703,7.796481,4.082789,0.2421988,1.314566,2.815718,-3.129994,6.718485,1.726322,S  6
5.380633,0.2378571,2.482613,3.012288,-3.547509,7.13907,5.417156,1.697173,2.639351,3.219825,-1.669816,4.665088,2.12017,S  6
4.020768,3.253544,2.6062,4.366132,1.018936,6.600173,2.041084,7.704098,6.705607,7.899116,3.020067,4.699963,5.246601,S  6
2.488926,4.110844,5.866452,3.972997,8.026905,9.435958,1.618081,12.19538,8.841889,11.74157,6.491174,8.787676,8.665963,S  6
1.863293,2.23942,6.088031,2.265637,6.315559,4.409942,3.505799,10.56988,7.233343,8.112512,4.210862,3.395383,5.053186,S  6
-2.292537,1.846542,4.106953,0.03630983,9.418384,-0.2111332,-0.2879548,12.83052,7.239688,9.831267,6.263946,0.3073128,5.245942,S  6
-3.538688,0.5229352,7.02913,1.141621,14.10259,2.678859,-2.961364,17.28541,9.263051,14.07885,9.356227,2.43188,9.376072,S  6
-3.442617,1.645974,4.190398,-1.144948,10.16596,-2.924887,0.07897971,11.01398,4.649825,6.908025,4.288527,-2.963489,2.748223,S  6
-5.10637,-1.987224,0.5371851,-2.586003,9.582005,-5.320381,-1.593565,9.760299,2.372274,5.302031,3.170684,-4.269963,1.942365,S  6
-4.845267,-3.226343,4.336658,0.04289444,8.561357,-3.098151,-4.569811,10.97323,4.423377,8.584576,3.982445,-3.024289,5.055601,S  6
-2.073354,-2.934914,-0.6962412,-1.300001,2.875744,-4.273287,-0.8044647,2.414325,-1.703502,0.3988905,-2.243635,-4.754097,-0.8681069,S  6
-1.387156,-2.97556,-0.04534852,0.8767437,2.620463,-1.365245,-1.878972,2.595758,-0.5419952,0.8308503,-1.362715,-2.598072,1.224136,S  6
0.5828817,-3.619344,-1.182816,2.596196,-3.235503,0.004471587,-1.785607,-1.174306,-1.957493,-1.117071,-4.420097,-1.116765,0.5609209,S  6
6.026184,-4.715867,-1.8916,4.246129,-7.223565,4.137289,1.661871,-4.823123,-2.191015,-3.35248,-7.292612,2.337426,0.1189906,S  6
3.511029,-1.779571,1.825827,5.024337,-5.355592,5.748883,-1.786514,-4.149222,-0.5686337,-1.483047,-5.128883,3.445756,1.795137,S  6
5.370164,-0.3148526,-0.9230565,6.82092,-8.911581,6.081052,0.8900983,-6.497112,-2.707945,-4.432105,-6.459268,3.709369,1.461972,S  6
8.300423,-2.376704,-0.6296488,6.576037,-9.933154,9.810984,2.216846,-6.347166,0.2465981,-3.558843,-7.557857,6.991443,1.594006,S  6
4.048868,-0.1803028,1.517427,4.404009,-6.244931,6.033396,-0.9315829,-4.780673,0.4344358,-1.316521,-5.373107,5.602599,1.755234,S  6
2.143582,2.520351,5.187392,6.208136,-2.40255,4.82775,-0.8775936,-0.5656299,2.942243,1.844019,-0.4540006,3.883363,5.082793,S  6
1.897502,-1.695665,1.253705,2.43544,-3.398335,-1.03585,0.4782126,-2.669265,-2.873778,-4.500797,-3.425517,-0.122435,-1.206539,S  7
4.805977,3.293495,5.101206,5.864344,5.630696,7.357758,0.1873456,7.602423,9.106933,6.5841,3.585403,8.810405,4.745896,S  7
-4.64562,1.085165,2.675244,-0.926165,-0.6241328,-2.474164,-4.643283,1.177016,-1.333075,-0.7205119,-1.354524,-0.3555701,-0.1989071,S  7
-1.048973,-0.08627378,1.319497,1.307159,-0.5030767,-0.8205526,-2.235255,0.2042079,0.5373314,-0.03152819,-2.844453,-0.4404052,0.2462593,S  7
5.912521,3.555632,5.424995,7.133479,5.00616,8.188606,1.182902,10.13248,10.97725,9.654988,3.634598,9.140561,6.630243,S  7
-2.207369,1.171221,4.036252,0.1351508,0.2391743,-1.4352,-4.24385,0.3390144,-1.194481,0.64082,-1.620595,-1.252446,-0.01335046,S  7
2.034038,1.989979,1.35763,2.41134,1.378294,1.673617,0.8578835,3.620665,3.593711,3.777064,-1.433034,1.314439,1.165638,S  7
2.57775,1.444791,3.229218,4.14193,2.579205,2.74963,-0.251905,5.804684,4.522739,4.64447,1.669998,3.256036,4.061979,S  7
-2.357565,3.077615,7.608808,3.577543,3.680407,3.394035,-5.584873,7.224341,7.92574,8.26792,3.230602,4.096905,6.520026,S  7
8.316349,3.410044,4.285866,4.846251,1.520275,3.531749,3.730376,3.784865,2.585133,3.46306,0.3044994,2.872333,2.123382,S  7
-2.389885,0.6036527,1.820903,0.8393366,0.3086758,-1.981908,-2.391673,2.405802,0.6156948,0.3920887,0.5774337,-0.9974473,1.749998,S  7
-2.490285,3.484243,6.36278,3.637797,4.273837,2.745192,-4.691978,7.38092,8.188652,7.108825,3.581123,3.759609,7.058224,S  7
6.674138,2.369207,4.435271,3.905056,-2.585922,1.804176,0.9975395,1.114326,-0.4817441,0.04995584,-0.9633851,1.926047,1.807168,S  7
-1.236232,2.78667,4.234916,2.550263,1.343502,0.1210072,-2.397291,5.259589,4.788509,4.175003,2.111396,1.386607,4.5718,S  7
-0.8535677,3.297451,2.931619,1.854891,2.801522,0.4155501,-3.715602,2.42347,1.688517,1.080044,0.7541256,0.6020529,2.171362,S  7
1.443297,-0.3414329,-0.5659418,0.9836804,-6.647128,-1.194862,0.1378737,-1.302193,-1.718269,-1.950166,-4.844771,-0.9179702,0.2873439,S  7
1.898854,3.141148,5.00548,4.189731,3.239379,2.658756,-2.302246,6.398761,6.339289,6.625311,1.967227,3.416202,5.493853,S  7
3.026568,3.519273,1.756684,3.047634,0.7801849,3.962536,-1.572001,3.86644,2.735643,3.472705,-0.06876711,3.118558,1.558309,S  7
1.170612,0.1062956,-2.330222,1.592013,-3.309185,-0.1551538,1.700604,0.2699321,1.125881,1.82796,-4.009409,-0.4294752,0.9506364,S  7
1.940909,-0.65237,-0.3406342,1.476797,0.9872088,1.241559,0.1093387,2.329746,1.95889,2.687943,-1.92134,1.641021,1.028218,S  7
6.610683,2.443814,3.205066,5.661549,2.250954,8.548928,1.713194,9.93337,9.296832,10.81424,2.354388,7.227959,5.183711,S  7
-4.650766,-0.163258,2.202395,-0.3536768,-4.424384,-5.118957,-0.1422357,-6.254797,-4.28999,-5.427918,-1.726508,-3.435249,-0.6770378,S  8
6.847224,-0.5537633,-1.225067,3.096136,-5.8295,3.541808,6.404575,-6.787943,-4.086689,-4.83102,-3.067135,1.486034,-1.166296,S  8
4.602211,1.628349,-0.3264526,6.582907,-1.274452,4.362026,4.113201,0.1053811,0.8309587,0.004816474,0.1630187,4.092387,1.562472,S  8
-7.863201,0.97307,0.3222686,-0.9783217,0.9908757,-10.52364,0.7807719,-4.62504,-4.527646,-4.616746,-1.16434,-3.416435,-2.492661,S  8
12.47111,2.921732,-0.3097588,6.842667,-8.730157,15.95411,6.107209,-1.363093,0.9475058,1.413905,-2.929556,7.99648,1.852213,S  8
-0.9401321,4.703766,4.573525,5.656649,5.292984,3.644031,-0.08741061,4.942638,4.144511,4.900612,6.007305,5.499954,5.125607,S  8
-1.636149,0.5825573,-0.1777888,0.9486675,5.106145,-5.011668,4.371785,-0.564989,-2.431083,-2.173314,2.022934,-1.693928,-1.302234,S  8
3.378619,1.68298,-0.7154401,1.266768,-4.403962,6.005105,1.161429,1.990113,-0.7174228,1.220419,-0.1038921,2.283152,-0.3247116,S  8
-4.407437,2.261838,6.043527,-0.4833478,6.24232,0.7724612,-3.16396,2.10131,-1.877037,1.35738,5.67656,-0.5438495,2.774692,S  8
-5.348924,-0.7709814,1.401137,-1.76089,2.822075,-9.257223,0.2660747,1.704633,-1.929785,-0.3040653,3.724884,-5.217669,-0.1940177,S  8
-2.069253,-2.6825,-1.279009,-3.915042,0.4216564,-2.839134,-2.043789,-0.2680648,-4.719922,-3.12059,0.4522381,-5.057249,-3.301421,S  8
-2.54684,-2.430414,-0.4073705,-4.764159,1.109482,-0.6751697,-2.276399,-2.050749,-6.820148,-3.637979,-0.3521074,-5.245873,-3.200226,S  8
-10.58366,-3.40564,-1.127924,-6.747585,-0.770641,-17.16453,-4.452294,-2.550099,-6.239653,-3.113443,-0.9360075,-10.89841,-4.022489,S  8
-2.524814,-4.92431,-1.92775,-4.276537,-3.813737,-2.076403,-3.155406,-3.743779,-4.902353,-4.462532,-3.762604,-5.480233,-3.506787,S  8
0.6394582,-4.527774,-5.763575,-3.745866,0.5055135,1.042177,-1.418661,-1.935615,-3.967455,-2.326594,-3.919869,-2.88059,-4.8174,S  8
-5.140841,-4.984045,-7.754235,-5.318769,-3.140821,-10.7302,-1.267004,-6.256844,-6.163962,-4.637725,-7.86689,-7.46256,-7.811262,S  8
1.101953,-3.777979,-4.249699,-1.853838,-8.41064,3.667711,-2.290704,-2.680654,-0.7344048,-1.024655,-7.553945,-0.2129432,-3.025286,S  8
-0.7903566,-3.612696,-5.726305,-1.966512,2.982636,1.44235,-1.976099,-2.710117,-1.438491,-0.5794029,-4.653326,0.2779392,-3.307675,S  8
-0.1142968,-3.79257,-7.539348,0.08366878,-1.624911,1.77632,1.86362,-0.8911157,2.417718,2.122654,-6.474564,2.580991,-3.960439,S  8
8.647048,-0.7679632,-5.568542,2.414751,-3.94013,11.43368,1.486418,2.080094,5.431755,3.892724,-5.622005,6.253239,-1.604495,S  8
-4.936129,-2.175991,-4.278532,-3.141779,3.147763,-1.767739,-3.022377,-4.974915,-3.707927,-2.802083,-3.952715,-0.9616427,-3.776825,S  8
-1.970554,-2.718402,3.070804,-1.418951,0.5276094,-4.215274,0.4561151,-2.363385,-2.831637,-4.782811,-0.2060633,-3.881052,0.4966311,S  9
-6.276493,-4.493582,-0.3185011,-5.496668,-8.567751,-9.13098,-1.163237,-8.802695,-11.05196,-11.37941,-5.617205,-10.45999,-4.411481,S  9
-6.860464,-4.717862,-4.104985,-6.847478,-12.23163,-10.19751,-3.277329,-10.24249,-8.271992,-11.89393,-8.812365,-10.3981,-8.492448,S  9
-3.319372,-3.793397,-1.624931,-3.640654,-2.901912,-5.475497,-0.03658379,-6.322832,-5.853424,-7.928418,-5.110267,-4.982869,-3.041625,S  9
-0.03144545,-2.798119,-3.36623,-1.456771,-10.14918,-4.996226,1.980371,-9.306489,-6.786016,-9.372982,-7.78149,-5.92586,-3.944673,S  9
-2.550235,-1.463639,-4.786653,-2.908389,-11.36026,-5.036998,-1.641898,-9.035316,-8.617235,-10.85862,-9.409266,-5.288703,-6.818449,S  9
1.42028,-0.7977479,-4.578328,0.5087655,-0.9222213,0.2601557,1.673836,-2.455028,-2.965129,-3.90618,-4.861731,-0.5910023,-1.938691,S  9
3.612977,1.183844,-1.115343,1.949161,-3.366231,2.755905,0.8209925,-2.9419,0.03968034,-3.544014,-2.743125,2.05567,-0.2856589,S  9
2.938847,0.3654411,-3.996824,0.08060285,-6.188722,-0.1010367,1.265707,-6.04092,-6.089042,-7.438612,-5.427297,-0.5687962,-2.638815,S  9
7.58303,3.264742,-1.366895,5.881854,3.330288,8.83938,4.267033,7.322755,6.191392,6.775022,1.640949,6.887002,4.121364,S  9
0.4836369,3.242687,3.442542,0.9624155,8.426991,4.119063,-2.426396,3.825381,1.935432,1.832086,4.779809,3.435559,3.436045,S  9
3.341513,1.248578,-0.7654089,0.00904174,-0.413227,1.151767,1.355171,-0.2856321,-0.9378172,-0.3272496,0.3486711,1.010197,1.187124,S  9
4.659744,2.087828,1.587927,2.511924,4.799683,7.555983,2.942741,9.723962,9.309092,10.3052,5.5571,6.379225,5.848844,S  9
-2.933199,2.470031,4.540303,-1.231376,14.29238,1.01353,-2.925305,6.640002,3.166391,6.923383,8.103114,0.4627442,4.831525,S  9
-0.6805522,-0.4349304,-0.2511625,-2.706582,0.510505,0.0003662478,-1.018814,3.123287,1.809293,4.567995,1.570804,-0.1491572,1.023155,S  9
-0.6710641,-0.1928703,0.8318448,-2.07075,7.405094,1.490345,0.5004807,6.891811,6.984076,9.288389,5.080498,2.318352,3.849171,S  9
-4.027011,-0.1626158,1.349857,-2.938186,8.256119,-0.8844337,-2.7819,3.49206,3.703712,7.612201,4.100466,-1.37808,2.069269,S  9
-3.578813,-2.765254,-4.29601,-4.403051,-1.89633,-1.938094,-2.235971,0.3815575,1.528926,3.002892,-1.908487,-1.920475,-1.755201,S  9
0.2246714,0.6289634,-1.50143,-0.3765763,7.615371,1.835802,0.01130224,4.603367,5.404244,9.167686,2.415515,2.445184,1.962338,S  9
